park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version,avg_temperature_2m_c,avg_relative_humidity_pct,total_precipitation_mm,avg_wind_speed_10m_kmh,weather_observations,pm25_max_ug_m3,pm25_exceed_days,hotspot_count
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2015,11,,,8522,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035513+00:00,1.0,22.431,85.471,49.4,2.625,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2015,12,,,27131,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035521+00:00,1.0,20.187,82.364,32.2,3.607,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,1,,,29628,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035525+00:00,1.0,18.489,70.202,18.5,4.259,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,2,,,12818,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035530+00:00,1.0,21.409,63.121,9.8,4.962,696,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,3,,,10427,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035534+00:00,1.0,26.491,50.214,0.0,5.628,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,4,,,23951,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035537+00:00,1.0,29.91,42.356,7.7,6.477,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,5,,,5416,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035539+00:00,1.0,27.536,70.79,113.0,4.717,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,6,,,3228,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035568+00:00,1.0,25.202,87.039,175.6,4.326,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,7,,,4704,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035578+00:00,1.0,24.729,88.817,256.5,4.307,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,8,,,4151,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035581+00:00,1.0,24.938,88.464,224.8,4.335,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2559,2016,9,,,3641,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035588+00:00,1.0,24.657,88.537,193.8,3.39,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2015,10,,,2975,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035620+00:00,1.0,23.854,86.815,64.9,3.158,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2015,11,,,3066,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035624+00:00,1.0,23.418,83.792,53.6,3.073,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2015,12,,,7160,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035627+00:00,1.0,21.268,80.474,38.4,3.839,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,1,,,5810,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035629+00:00,1.0,19.393,68.198,22.4,4.423,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,2,,,4393,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035632+00:00,1.0,22.475,61.454,3.8,5.297,696,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,3,,,4068,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035634+00:00,1.0,27.709,48.696,0.3,5.651,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,4,,,6813,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035637+00:00,1.0,30.759,43.289,7.9,6.197,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,5,,,1696,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035639+00:00,1.0,28.442,68.665,138.7,4.971,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,6,,,888,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035642+00:00,1.0,25.328,87.713,197.3,4.556,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,7,,,1813,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035647+00:00,1.0,24.75,89.848,260.1,4.185,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,8,,,1288,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035651+00:00,1.0,24.887,89.284,239.8,3.957,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2559,2016,9,,,917,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035653+00:00,1.0,24.829,88.918,164.6,3.341,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2015,10,,,38,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035692+00:00,1.0,21.901,87.105,148.8,3.441,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2015,11,,,53,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035695+00:00,1.0,21.635,82.282,80.7,3.43,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2015,12,,,124,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035697+00:00,1.0,19.417,82.087,64.1,3.708,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,1,,,82,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035700+00:00,1.0,17.232,74.039,40.9,4.409,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,2,,,12,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035702+00:00,1.0,19.73,68.043,5.7,4.673,696,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,3,,,20,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035705+00:00,1.0,24.71,55.335,0.7,5.305,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,4,,,94,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035707+00:00,1.0,28.204,47.406,21.7,5.709,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,5,,,16,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035710+00:00,1.0,25.969,71.849,286.4,4.375,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,6,,,17,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035712+00:00,1.0,23.173,90.8,576.7,3.728,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,7,,,23,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035715+00:00,1.0,22.961,91.138,490.4,3.725,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,8,,,49,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035717+00:00,1.0,23.102,90.02,365.1,4.035,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2559,2016,9,,,16,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035719+00:00,1.0,22.846,89.539,245.0,3.329,720,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2015,10,,,8264,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035729+00:00,1.0,23.917,82.585,61.8,3.316,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2015,11,,,7531,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035732+00:00,1.0,24.185,73.985,11.9,3.622,720,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2015,12,,,14674,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035735+00:00,1.0,21.773,74.816,26.9,3.67,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,1,,,12392,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035738+00:00,1.0,19.73,65.468,18.5,4.593,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,2,,,6464,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035740+00:00,1.0,22.111,61.016,5.0,4.555,696,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,3,,,3226,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035743+00:00,1.0,27.298,48.999,0.0,5.119,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,4,,,2589,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035745+00:00,1.0,30.686,42.082,4.9,6.303,720,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,5,,,2409,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035748+00:00,1.0,28.658,63.132,70.5,4.956,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,6,,,2004,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035751+00:00,1.0,25.072,86.456,248.1,4.184,720,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,7,,,3694,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035756+00:00,1.0,24.603,88.358,222.1,4.117,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,8,,,2572,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035758+00:00,1.0,24.685,87.968,197.6,4.12,744,,,
mae_wang,แม่วาง,เชียงใหม่,2559,2016,9,,,2047,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.035761+00:00,1.0,24.453,87.176,193.7,3.256,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2016,10,,,62691,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036508+00:00,1.0,11.803,87.156,118.8,3.505,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2016,11,,,85669,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036513+00:00,1.0,10.726,83.508,67.0,3.432,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2016,12,,,210013,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036516+00:00,1.0,9.32,73.07,2.9,4.153,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,1,,,158754,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036522+00:00,1.0,8.832,77.819,34.3,4.021,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,2,,,86776,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036525+00:00,1.0,10.662,52.949,5.4,5.308,672,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,3,,,32590,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036527+00:00,1.0,13.384,46.789,1.6,6.455,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,4,,,39583,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036530+00:00,1.0,13.388,69.218,82.4,5.547,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,5,,,19461,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036532+00:00,1.0,13.22,84.039,248.0,4.226,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,6,,,16686,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036535+00:00,1.0,12.082,90.744,287.2,6.446,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,7,,,32320,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036538+00:00,1.0,11.214,94.484,532.4,5.491,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,8,,,28571,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036540+00:00,1.0,11.658,92.405,271.2,5.469,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2560,2017,9,,,24321,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036543+00:00,1.0,12.333,89.517,262.8,3.958,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2016,10,,,1008,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036552+00:00,1.0,22.632,86.782,118.0,3.799,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2016,11,,,1218,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036555+00:00,1.0,21.874,82.546,33.5,3.973,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2016,12,,,4710,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036557+00:00,1.0,20.701,72.464,5.2,4.645,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,1,,,5080,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036560+00:00,1.0,19.577,80.267,47.9,3.779,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,2,,,4145,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036562+00:00,1.0,20.555,62.838,0.1,4.944,672,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,3,,,3442,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036565+00:00,1.0,24.245,53.25,0.8,5.442,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,4,,,6767,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036567+00:00,1.0,24.682,67.992,47.9,4.583,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,5,,,1270,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036569+00:00,1.0,24.275,81.453,266.0,4.196,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,6,,,463,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036572+00:00,1.0,23.597,83.393,188.2,4.815,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,7,,,1176,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036574+00:00,1.0,22.612,89.488,374.9,3.936,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,8,,,1267,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036577+00:00,1.0,22.936,87.172,276.1,4.055,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2560,2017,9,,,1841,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036579+00:00,1.0,23.223,88.412,211.8,3.568,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2560,2016,10,,,3777,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.036589+00:00,1.0,24.611,87.683,65.4,3.18,744,,,
